#Iteration cv_0 cv_1
18900 -2.4081596 0.7897229
19000 -2.113099 0.64656415
19100 -2.1317478 0.97651575
19200 -2.1645219 0.97220869
19300 -2.2401478 1.161713
19400 -2.2968666 0.77559702
19500 -2.5258405 0.78336114
19600 -2.04607 1.1503028
19700 -2.273102 1.3142383
19800 -2.0722573 0.51506859
19900 -2.3050944 1.0028607
20000 -2.1802155 0.87636704
20100 -1.7657587 1.4081701
20200 -1.7045254 1.2645433
20300 -1.7391372 1.5010683
20400 -1.6743356 1.5468478
20500 -1.8392442 1.7289422
20600 -1.7641324 1.8595426
20700 -1.550435 1.5609946
20800 -1.9509363 2.0857559
20900 -1.2075737 2.3124521
21000 -1.5172355 2.203537
21100 -0.62063635 1.9226688
21200 -1.0104906 1.6321817
21300 -0.48008551 1.8510164
21400 -2.0448568 1.7998793
21500 -1.6727246 1.8016552
21600 -1.5426553 1.6920918
21700 -1.8035151 1.6075259
21800 -1.7568886 1.7290577
21900 -2.1577607 1.6235652
22000 -1.4337815 1.5132631
22100 -1.5250046 1.8475464
22200 -1.7578467 1.6828447
22300 -1.1114523 1.8753378
22400 -1.3115503 1.6989093
22500 -1.5033598 1.7553604
22600 -1.8469426 1.7293938
22700 -1.1779359 1.9280379
22800 -1.4655523 2.034933
22900 -1.2561623 2.2423364
23000 -1.3532284 1.9519681
23100 -0.57660702 1.8020659
23200 -1.3017225 1.9008256
23300 -1.2624975 2.0056042
23400 -1.412275 1.7700732
23500 -1.8089624 1.9322535
23600 -0.77640216 1.769716
23700 -1.3590367 2.1387845
23800 -1.097511 1.8451334
23900 -1.2866693 1.6930196
24000 -1.7044869 1.5352258
24100 -1.8068905 1.6005129
24200 -1.6404341 1.6536081
24300 -1.9704877 1.6579122
24400 -1.6976483 1.6542851
24500 -1.7385154 1.3999652
24600 -1.7835738 1.7078146
24700 -2.1813393 1.7781592
24800 -1.3691766 1.8390054
24900 -0.51396575 1.8832373
25000 -0.84051294 2.2375285
25100 -1.1453569 1.7511563
25200 -0.3763682 1.8542358
25300 -0.26589773 2.4598374
25400 -0.80156568 2.7141111
25500 -0.13436716 2.454537
25600 -0.44043264 2.6288028
25700 -0.40641385 2.5994518
25800 -0.3802597 2.3655423
25900 -0.50085736 2.3728591
26000 -0.36053574 2.1268379
26100 -0.31245513 2.4046978
26200 -0.26314231 1.976213
26300 -0.31702405 1.9370056
26400 0.077911957 1.7005319
26500 0.38545625 1.3372402
26600 0.62669665 1.0779744
26700 1.0176986 1.0860105
26800 1.0118849 1.4639818
26900 0.96186166 1.4674309
27000 0.95089778 1.2940669
27100 0.55274514 1.4084393
27200 0.71606876 1.1918379
27300 0.69274952 1.0383652
27400 0.75990007 1.2429323
27500 0.70828602 0.93874538
27600 0.80774918 0.90620533
27700 0.42474884 1.2846304
27800 0.45408282 1.591858
27900 0.50118508 1.3943991
28000 0.51492258 1.1132099
28100 0.72933852 1.0792499
28200 0.14385762 1.4349395
28300 0.72977046 1.3584546
28400 0.7857025 1.30273
28500 0.53504276 1.1773549
28600 0.53853656 0.97799221
28700 0.70146562 1.0403408
28800 0.89140212 1.549111
28900 0.71968224 1.1262654
29000 0.84569618 1.0024945
29100 0.76197887 1.0812622
29200 0.71855572 1.0033204
29300 0.71945695 0.96270991
29400 0.66766828 0.83898886
29500 0.90485093 1.0033228
29600 0.87278698 0.76157081
29700 0.88303747 0.74749299
29800 0.95286725 0.85934904
29900 0.44040384 1.3168428
30000 0.91666122 0.8762602
30100 1.1669405 0.60904311
30200 0.53229236 0.89322892
30300 0.034002617 1.3060439
30400 0.2871193 0.95333308
30500 0.97549976 0.38889528
30600 0.90548812 0.34997511
30700 0.96125676 0.3243591
30800 1.0927442 0.27019518
30900 1.1608887 0.46903162
31000 1.0457286 0.48885074
31100 0.9595919 0.67804656
31200 1.2166445 0.79103204
31300 1.24556 0.52034341
31400 1.2497603 0.6898436
31500 1.045926 0.53732163
31600 1.0438887 0.55002425
31700 0.87718467 0.36470458
31800 1.259932 0.37353263
31900 1.0019495 0.49284999
32000 1.1542647 0.50128878
32100 0.92472311 0.52719082
32200 1.2789734 0.6026837
32300 1.1804634 0.54256068
32400 0.35321834 0.80581475
32500 1.1376097 1.4503991
32600 1.2019829 1.1770757
32700 1.194191 0.488906
32800 0.69768766 0.33118797
32900 0.37654045 0.89049054
33000 0.58466031 0.83155244
33100 0.84953793 0.60935867
33200 1.1198462 0.33875122
33300 1.0446777 0.74463836
33400 1.3257314 0.78009564
33500 0.99189437 0.62165183
33600 0.42334899 1.042987
33700 1.074542 0.95474781
33800 0.96022994 0.97618444
33900 1.1842243 1.0705749
34000 1.311059 1.5538252
34100 0.87267036 1.6600981
34200 0.91537083 1.5742161
34300 0.84660785 1.3531748
34400 1.1202984 1.5449556
34500 0.79243251 1.9534215
34600 1.2119384 1.6800036
34700 1.2568377 1.5275718
34800 1.0709918 1.8973783
34900 1.4077486 1.8924046
35000 1.1172 1.8919168
35100 1.3435462 2.198793
35200 1.123515 2.8715571
35300 1.0210403 2.7829071
35400 1.1364464 2.9385359
35500 1.1737266 -3.0967696
35600 1.051519 2.5042312
35700 0.86369018 3.1411504
35800 1.3272437 2.7938948
35900 1.1089227 2.9202034
36000 1.1424914 2.8299186
36100 1.0580379 3.1022457
36200 0.96252233 2.6700961
36300 0.98201593 3.0211443
36400 1.1725879 2.4690984
36500 0.7300873 -3.0758233
36600 0.8787242 2.6800459
36700 1.0258307 2.933146
36800 1.0379739 2.9742865
36900 1.0400769 2.8425526
37000 1.1093517 2.3828138
37100 0.92509347 2.9536706
37200 1.147606 3.0728644
37300 1.0467066 2.7794918
37400 0.97716514 2.5605161
37500 1.0541411 2.4411264
37600 1.0415356 2.7636099
37700 0.97219802 2.7964681
37800 1.0407269 3.0292731
37900 1.0755898 2.9282997
38000 1.1397851 2.5707513
38100 1.2922811 2.682312
38200 1.1072185 2.5395426
38300 1.0093395 2.9800978
38400 1.0778094 2.7499206
38500 0.94649095 2.8615464
38600 1.1611181 2.9600629
38700 1.230721 2.7687292
38800 0.98803968 3.0212367
38900 1.0684808 2.703335
39000 0.98033075 2.8332203
39100 0.95152619 2.8456516
39200 1.0896396 2.717625
39300 1.2176708 2.5991192
39400 1.1824593 2.6440209
39500 1.1932768 2.5119991
39600 1.1912539 2.7776848
39700 0.99078044 3.0180329
39800 1.1779173 2.8325561
39900 0.92962921 2.7597512
40000 1.0267425 2.6563555
40100 0.81033954 2.6374587
40200 0.62288796 2.772219
40300 0.71665999 2.8528052
40400 1.5446113 2.8138474
40500 1.0934036 2.7445577
40600 0.6050524 2.7939335
40700 0.92600434 2.7035935
40800 0.93669552 2.6928032
40900 0.96864599 2.5579596
41000 0.8360605 2.1375881
41100 0.91996265 2.7690513
41200 0.89856591 2.6204656
41300 0.55100038 2.4889135
41400 0.55232705 2.7746585
41500 0.68867485 2.4535992
41600 0.68256622 2.3618569
41700 0.66554557 2.7529052
41800 0.73333118 2.8471091
41900 0.78057129 2.8402741
42000 0.80556219 2.6799892
42100 0.7201718 2.5650186
42200 0.63243673 2.5512675
42300 1.2138157 2.5483922
42400 1.3531073 2.7499849
42500 0.77074456 2.8146994
42600 1.0500571 2.6200035
42700 0.63024052 2.4635262
42800 0.55332614 2.0748875
42900 0.56689279 2.3581888
43000 0.59310139 2.6458155
43100 1.022624 2.2889841
43200 1.1769558 2.0800412
43300 1.3617713 1.9956366
43400 1.3500254 2.0163724
43500 1.455326 2.2220671
43600 1.4669654 1.9482323
43700 1.3481304 1.6543711
43800 1.4925781 1.9195984
43900 1.5215331 2.0382495
44000 1.3049016 1.7601666
44100 1.4355944 1.8380611
44200 1.3007573 1.8481537
44300 1.5722728 1.672163
44400 1.3767779 1.43254
44500 1.6136207 1.0769016
44600 1.3022365 1.4728549
44700 1.4559169 1.8555801
44800 1.4350897 2.6717239
44900 1.2882913 2.773903
45000 1.2740993 2.4492348
45100 1.2601653 2.300022
45200 1.2989588 2.6749553
45300 1.4292624 -3.0878054
45400 1.5058264 3.0103584
45500 1.4664614 2.7256316
45600 1.1640885 -2.8968544
45700 1.0364395 -2.9768236
45800 1.1167721 -3.0515154
45900 0.79325406 -2.8567989
46000 0.89501142 -2.8521309
46100 1.1752884 -2.8780974
46200 1.0467097 -2.8991481
46300 0.7370096 -3.0269776
46400 0.84061925 -2.9288322
46500 0.84914598 -2.8224331
46600 1.2133859 -2.8494368
46700 0.80126332 -2.8972083
46800 1.2585233 3.0637302
46900 1.0021864 -2.9054688
47000 0.83644716 -2.9048152
47100 1.4089191 -3.1261879
47200 0.63197485 -2.9138925
47300 1.4048001 -3.0986143
47400 1.1950348 -3.0432873
47500 0.94079771 -2.8740645
47600 1.0289567 -2.8204991
47700 0.68046578 -2.858812
47800 0.83915884 -2.7689991
47900 0.92634765 -2.5277004
48000 1.1869092 -2.7525335
48100 0.84346572 -2.5830993
48200 0.99505145 -2.9816115
48300 0.94655767 -2.8447117
48400 1.2497445 -3.0335961
48500 1.1162721 -2.8624295
48600 0.85849766 -2.7062843
48700 1.2103048 -3.1134973
48800 0.8359899 -2.8498877
48900 0.76637899 -2.6251937
49000 1.482148 3.1389164
49100 1.1318879 -2.7256009
49200 0.93549936 -2.6881954
49300 0.90772568 -2.8023799
49400 0.94787024 -2.706594
49500 1.1223518 -2.8509617
49600 1.2118605 -2.6486682
49700 1.1860785 -2.8561389
49800 0.9208906 -2.7114727
49900 0.89945709 -2.8387011
50000 0.87768396 -2.8157796
50100 0.70969117 -2.336954
50200 1.1843649 -1.7379596
50300 0.8195384 -1.8470382
50400 1.2597385 -1.7210333
50500 0.86302461 -1.8456193
50600 0.70642778 -1.6774014
50700 0.65269587 -1.5518852
50800 0.71440324 -1.9148194
50900 0.90281719 -2.0368678
51000 1.2516566 -1.808466
51100 0.51903217 -1.7343812
51200 0.53493633 -1.8159542
51300 0.82710372 -1.7734592
51400 0.20271992 -1.7186576
51500 -0.73824303 -0.8490963
51600 -1.2560502 -0.99179396
51700 -1.1079848 -0.97500567
51800 -1.1471814 -0.78347368
51900 -0.84945926 -0.91913304
52000 -1.1795138 -0.63128456
52100 -1.5275645 -0.53653715
52200 -1.1532573 -0.64961843
52300 -1.3531715 -0.79782164
52400 -0.85114562 -0.89548728
52500 -1.4845469 -0.57995654
52600 -1.3971774 -0.32728262
52700 -1.6035316 -0.62427438
52800 -1.5273386 -0.59025131
52900 -1.3166437 -0.49722547
53000 -1.600405 -0.70434155
53100 -1.3591352 -0.49169555
53200 -1.0280128 -0.35759609
53300 -1.1056157 -0.74888645
53400 -1.492681 -0.87476419
53500 -1.0661358 -0.60678436
53600 -0.7821966 -0.93702392
53700 -1.4427065 -0.92745767
53800 -0.86437968 -0.75928308
53900 -0.91482872 -0.47813426
54000 -1.2876046 -0.61145546
54100 -0.48963329 -0.78926467
54200 -1.1159242 -0.96357427
54300 -1.3172838 -0.73037185
54400 -1.0379112 -0.86760905
54500 -1.0984557 -0.69167657
54600 -1.2137799 -1.1205717
54700 -1.0181005 -0.98270234
54800 -1.3292732 -0.5572018
54900 -0.65333005 -0.95404437
55000 -1.5511098 -0.49564982
55100 -1.0951345 -0.84261914
55200 -1.2472944 -0.83537922
55300 -1.1960183 -0.90803027
55400 -1.1253219 -0.61937281
55500 -0.99685681 -0.9142449
55600 -1.6578475 -0.77536308
55700 -1.9825326 -0.67270086
55800 -1.8521126 -0.76876328
55900 -2.2275941 -0.54683478
56000 -2.5235905 -0.41456743
56100 -2.3844004 -0.3747405
56200 -2.5678771 -0.63584528
56300 -2.3616091 -0.82579798
56400 -2.5227798 -1.0556476
56500 -2.4225208 -0.94490644
56600 -2.3944137 -0.8895016
56700 -2.5822128 -0.64421271
56800 -1.9732934 -0.4154966
56900 -2.3038836 -0.5361748
57000 -2.2264245 -0.8937961
57100 -2.4990732 -0.7097754
57200 -2.4764881 -0.51013461
57300 -2.4612907 -0.63214766
57400 -2.2101562 -0.59978084
57500 -2.3280595 -0.59977811
57600 -2.4429475 -0.72631154
57700 -2.4259565 -0.75551437
57800 -2.8574694 -0.76486064
57900 -2.1276929 -0.28777831
58000 -2.1809906 -0.42276197
58100 -2.4376334 -0.52371662
58200 -2.0768256 -0.49605828
58300 -2.2600127 -0.36288446
58400 -1.9802695 -0.73132252
58500 -2.4635603 -0.50894113
58600 -2.0876353 -0.57240252
58700 -1.6570378 -0.63817996
58800 -1.4689328 -0.88950639
58900 -1.7341435 -0.45606292
59000 -1.9009171 -0.6462676
59100 -1.8755598 -0.83935484
59200 -2.0965894 -0.87954866
59300 -2.3970171 -0.47235982
59400 -2.409516 -0.75506509
59500 -2.0816142 -0.55262656
59600 -2.3242099 -0.78330364
59700 -2.2726563 -0.47932618
59800 -2.553256 -0.60294999
59900 -2.1361509 -0.8085581
60000 -2.2954511 -0.13498622
60100 -2.8294608 -0.044133189
60200 -2.9098189 -0.50417353
60300 -3.1319766 -0.45549547
60400 -2.9533514 -0.31971548
60500 -2.9559992 -0.71201716
60600 -2.794333 -0.5287107
60700 -2.4359888 -0.76882844
60800 -2.3731389 -1.3582753
60900 -2.1417029 -1.0309492
61000 -2.6119601 -0.95741968
61100 -2.3186415 -1.0564417
61200 -1.5021998 -0.57059032
61300 -2.028574 -0.67563695
61400 -2.1750099 -0.6412911
61500 -1.8709165 -0.52794353
61600 -1.8859335 -0.70448834
61700 -2.1382331 -0.69440524
61800 -2.934843 -0.90779379
61900 -2.8993044 -0.26673556
62000 -3.0379011 -0.30735113
62100 -2.9322875 -0.16218246
62200 -2.9877684 -0.18813784
62300 -3.0773693 -0.48926619
62400 3.1139113 -0.38895594
62500 -2.9077242 -0.46290961
62600 -3.1220586 -0.39359153
62700 -2.9525602 -0.16932317
62800 -2.9436827 -0.17547479
62900 -3.0193551 -0.75222414
63000 -3.0837626 -0.87423765
63100 -3.1129761 -0.48165547
63200 -3.1081155 -0.84178231
63300 -2.2859979 -1.3992913
63400 -2.5373096 -1.4515983
63500 -2.3749192 -1.1521156
63600 -2.5768703 -1.3531244
63700 -2.7843492 -1.0255654
63800 -2.8227224 -0.95248357
63900 -2.9031569 -0.97960813
64000 -2.4835725 -1.116791
64100 -2.1288098 -1.5879414
64200 -1.9628284 -1.5332634
64300 -1.991654 -1.5163321
64400 -2.2960326 -1.0955147
64500 -2.2069336 -1.1647585
64600 -1.6378049 -1.6291583
64700 -1.2453887 -1.4979438
64800 -0.97458247 -1.3221331
64900 -1.226288 -1.034841
65000 -0.84477611 -1.2627738
65100 -0.48829379 -0.97304928
65200 -0.37626653 -1.3056759
65300 -0.56202627 -1.0739358
65400 -0.42135989 -1.2593898
65500 -0.82836833 -0.96255807
65600 -0.73713689 -1.295459
65700 -0.64819618 -1.0298922
65800 -1.3746125 -0.099183683
65900 -1.3698631 0.10203934
66000 -1.8089794 0.083872699
66100 -1.6271834 0.15437912
66200 -1.562513 0.023662973
66300 -1.5322171 -0.1666219
66400 -1.8166168 -0.099546731
66500 -1.719189 0.21982988
66600 -1.6097201 0.12296872
66700 -1.7302442 0.29669697
66800 -1.6039513 0.19947003
66900 -1.5901923 0.31423509
67000 -1.2622613 0.079714921
67100 -1.6247514 0.28170285
67200 -1.5868001 0.14942573
67300 -1.685083 0.21425775
67400 -1.7557186 0.28132878
67500 -1.3910319 -0.11543813
67600 -1.8249855 0.084781076
67700 -1.7662377 0.43952834
67800 -1.5719423 0.2707293
67900 -1.4716114 0.12664363
68000 -1.4740622 0.1598857
68100 -1.6358858 0.32674384
68200 -1.4709169 0.088107345
68300 -1.5898968 0.25459972
68400 -1.6422088 0.35648389
68500 -1.6440128 0.50413677
68600 -1.5551026 0.4400489
68700 -1.6907635 0.56812988
68800 -1.8982109 0.7670096
68900 -1.7379043 0.38297906
69000 -1.7927739 0.22629612
69100 -1.5937757 0.30009651
69200 -1.7836044 0.15896349
69300 -1.5095152 0.078636698
69400 -1.6315316 0.24911145
69500 -1.7364691 0.24667683
69600 -1.7677205 0.30024029
69700 -1.747908 0.21705762
69800 -1.9484381 0.65085631
69900 -1.7987854 0.59676623
70000 -1.6589401 0.46138432
70100 -1.4706119 0.14459208
70200 -1.4429784 0.20231532
70300 -1.5799719 0.72045799
70400 -2.5756097 1.0091394
70500 -2.4664248 0.9353389
70600 -3.0446034 1.3312112
70700 -2.756171 1.254787
70800 -2.2642549 1.1340743
70900 -2.9288744 0.81317221
71000 -2.8902083 1.0486264
71100 -2.7636042 1.1099746
71200 -2.6676964 1.2297566
71300 -2.797578 1.4443433
71400 -1.9860758 1.575721
71500 -2.9847278 0.87322744
71600 -2.6062534 1.8679572
71700 -2.5473407 2.0380197
71800 -2.7219983 2.4369243
71900 -2.5727472 2.5356819
72000 -2.6461526 2.7155633
72100 -2.7275677 2.2496071
72200 -2.7617085 2.7884941
72300 -2.7158449 2.5610443
72400 -2.5825414 2.1566692
72500 -2.3813633 1.790651
72600 -2.8094256 2.5007806
72700 -2.616582 2.5987474
72800 -2.6846361 2.4882485
72900 -2.8621109 2.570834
73000 -2.5334488 2.6859691
73100 -2.766329 2.580372
73200 -2.4579086 2.2211697
73300 -2.8325722 2.0055918
73400 -2.6223328 2.5652701
73500 -2.5312515 2.4886599
73600 -2.8050698 2.803357
73700 -2.2218527 2.541251
73800 -2.2835043 2.6852849
73900 -2.8113636 2.6935246
74000 -2.7582694 2.5228123
74100 -2.7015881 2.5360577
74200 -2.6233538 3.0670116
74300 -2.8399026 2.9655144
74400 -2.4662506 -3.0891464
74500 -2.7281028 2.2400836
74600 -2.8774506 2.3448849
74700 -3.0634432 2.5768763
74800 -2.9178564 2.5815392
74900 -2.7260401 2.5536232
75000 -2.7501612 2.6217302
75100 -3.1101078 2.7106625
75200 -3.1167048 2.8080115
75300 -2.8268111 2.5524316
75400 -2.8416366 2.9495077
75500 -3.0476274 2.463684
75600 -2.9215104 2.4218482
75700 -2.6785081 2.952292
75800 -2.8168099 2.6310288
75900 -3.1314777 2.7293831
76000 -2.2542563 -2.973141
76100 -2.320223 -3.1377309
76200 -2.5262805 -3.1353189
76300 -2.6448516 -3.1373525
76400 -2.399022 3.0786839
76500 -1.9294898 -2.7052815
76600 -2.2660452 -2.4640292
76700 -2.7662167 -2.968602
76800 -2.2773764 -3.038992
76900 -2.4160863 -2.9420502
77000 -2.5783327 -2.9729842
77100 -2.4960351 -3.1327887
77200 -2.8586791 -3.0663306
77300 -2.4766266 2.9302049
77400 -2.804693 2.6154898
77500 -2.3153697 -2.9835911
77600 -2.7428188 -2.9660358
77700 -2.7022122 -2.9692554
77800 -2.8846713 2.9937046
77900 -2.728631 2.951965
78000 -2.0611387 -3.0475453
78100 -2.2745797 -2.9968666
78200 -2.7997841 -3.1368551
78300 -2.3692314 -3.0045356
78400 -2.8737154 3.0499121
78500 -1.6907171 2.9231192
78600 -1.4374071 3.0263613
78700 -0.52762112 2.5351546
78800 -0.90010893 2.8738093
78900 -1.2267422 2.5543157
79000 -1.182032 2.6366836
79100 -1.1952069 2.7004036
79200 -1.0136499 2.5164313
79300 -1.0000315 2.6272049
79400 -0.99929957 2.7744801
79500 -1.2444945 2.5216839
79600 -0.99935258 2.6344278
79700 -1.1498926 2.7447567
79800 -1.6761112 2.9087504
79900 -1.0594349 2.927599
80000 -1.2496086 2.9703279
80100 -0.27355894 2.8999877
80200 -0.77357616 2.8786158
80300 -0.98287122 -3.1299053
80400 -0.80841867 -3.0471037
80500 -0.83054579 3.0729299
80600 -1.1362381 3.1255062
80700 -0.9447571 -3.094564
80800 -0.87340464 3.1255817
80900 -0.86959911 2.9370259
81000 -0.47951117 2.9317596
81100 -1.0165036 2.9687928
81200 -1.0056394 -2.9382382
81300 -0.92034321 3.0191489
81400 -0.84643911 -2.9922142
81500 -0.83880968 2.9949371
81600 -1.1212686 -2.9444964
81700 -0.88081044 3.1187097
81800 -0.91969275 -3.1123403
81900 -1.1849149 -3.0358512
82000 -0.82909896 -3.0577338
82100 -1.1916282 2.9485217
82200 -1.5709891 -3.1408033
82300 -0.57770522 3.1216528
82400 -0.89830455 -3.0821008
82500 -0.71986718 2.9614152
82600 -0.94769268 -3.1096453
82700 -0.38285257 2.8020041
82800 -0.7781979 3.0124665
82900 -0.48393483 2.561697
83000 -0.20301915 2.2475511
83100 -0.15834831 2.17553
83200 -0.042684624 2.2783971
83300 -0.094292315 1.8433595
83400 -0.29595088 1.1590112
83500 -0.18578369 1.8730582
83600 0.41515771 1.578448
83700 0.66569821 1.3981773
83800 -0.032790579 1.429269
83900 -0.22240536 1.4123963
84000 -0.2367585 1.2455062
84100 -0.069328202 1.405486
84200 0.88060003 0.75722245
84300 0.3545842 1.8025467
84400 0.40905996 1.3767166
84500 0.2792914 1.0367954
84600 -0.072366766 1.6339885
84700 0.059698798 1.5089396
84800 0.020298014 1.5461684
84900 -0.20040074 1.5660709
85000 -0.15201059 2.1052181
85100 0.25217028 1.6247607
85200 0.99721476 1.1218385
85300 1.3092446 1.6737576
85400 1.6010378 1.6443304
85500 1.4816791 0.99629899
85600 1.0666252 0.74821141
85700 0.70478133 0.39580534
85800 1.1614671 0.47718414
85900 0.8743066 0.6179188
86000 0.73001954 0.75872118
86100 1.2096197 0.42953434
86200 0.7904888 0.50107824
86300 0.97116015 0.46461726
86400 1.1247741 0.19312628
86500 1.131089 0.49291259
86600 1.0623756 0.27592738
86700 1.2844504 0.048241554
86800 0.20992634 0.86005649
86900 1.1677211 0.02782336
87000 1.1693245 0.1965745
87100 0.99340806 0.43001949
87200 1.0646292 0.24623362
87300 1.2015029 0.0077413865
87400 1.0964757 0.33340911
87500 0.94871507 0.23718931
87600 1.1124725 0.48924942
87700 1.0752391 0.33212256
87800 1.1148141 0.40064
87900 1.0956211 0.26678575
88000 1.1123156 0.20058223
88100 1.0680976 0.34144213
88200 1.1788886 0.20775663
88300 1.0723555 0.59637663
